utc_timestamp,DE_wind_generation_actual,DE_solar_generation_actual,v1,v2,v_50m,h1,h2,z0,SWTDN,SWGDN,T,rho,p,temp,humidity,dew,windspeed,winddir,pressure,visibility,cloudcover,conditions,skyType,total_renewable_generation
2016-04-25 19:00:00+00:00,12953.0,0.0,3.4836328125,5.179882812499998,7.706953125000002,2.703125,10.703125,0.20362422661372648,0.0,0.0,276.011962890625,1.224132537841797,97342.25,6.6,43.7,-4.9,12.6,186.0,,10.0,0.0,Clear,0.0,12953.0
2016-04-25 20:00:00+00:00,14141.0,0.0,3.655507812499999,5.416171875000001,7.861210937500001,2.703125,10.703125,0.20366395939601034,0.0,0.0,275.7872009277344,1.2250769138336182,97290.09375,6.6,44.16,-4.8,14.4,168.0,,10.0,0.0,Clear,0.0,14141.0
2016-04-25 21:00:00+00:00,14843.0,0.0,3.766367187499997,5.5711718749999966,7.960312500000003,2.703125,10.703125,0.20370651676319085,0.0,0.0,275.5778045654297,1.2256479263305664,97229.2734375,5.6,47.34,-4.7,19.6,168.0,,10.0,0.0,Clear,0.0,14843.0
2016-04-25 22:00:00+00:00,14771.0,0.0,3.7978906250000017,5.619453125000001,7.948515625000002,2.703125,10.703125,0.20374916406115062,0.0,0.0,275.394058227539,1.2258713245391846,97164.828125,4.8,57.71,-2.9,19.6,168.0,,10.0,0.0,Clear,0.0,14771.0
2016-04-25 23:00:00+00:00,14154.0,0.0,3.7706249999999994,5.580351562500002,7.839296875000002,2.703125,10.703125,0.20378798630207484,0.0,0.0,275.2183532714843,1.2259862422943117,97097.2578125,4.7,62.13,-1.9,17.6,166.0,,10.0,0.0,Clear,0.0,14154.0
2016-04-26 00:00:00+00:00,13019.0,0.0,3.7459765624999974,5.538046875000004,7.7280468749999995,2.703125,10.703125,0.20383227057413933,0.0,0.0,275.0707244873047,1.2259745597839353,97030.875,4.0,65.64,-1.9,17.8,149.0,,10.0,0.0,Clear,0.0,13019.0
2016-04-26 01:00:00+00:00,12086.0,0.0,3.7119140625,5.484687499999997,7.621171875000004,2.703125,10.703125,0.20387495756972385,0.0,0.0,274.94694519042974,1.225964069366455,96976.3125,3.9,75.55,0.0,17.1,160.0,,10.0,88.9,Partially cloudy,2.0,12086.0
2016-04-26 02:00:00+00:00,10368.0,0.0,3.6555078125000002,5.396601562500005,7.469882812500003,2.703125,10.703125,0.20391567644776387,0.0,0.0,274.82420349121094,1.2261326313018799,96937.6953125,3.0,87.15,1.1,20.1,159.0,,10.0,88.9,Partially cloudy,2.0,10368.0
2016-04-26 03:00:00+00:00,9594.0,3.0,3.565039062499999,5.263007812499997,7.3001953125,2.703125,10.703125,0.20396143465416117,0.5717548367023255,0.07526922630093309,274.674560546875,1.2264494895935059,96907.484375,3.0,87.61,1.1,20.4,168.0,,9.1,88.9,Partially cloudy,2.0,9597.0
2016-04-26 04:00:00+00:00,9160.0,283.0,3.5715625,5.2529296875,7.201562499999997,2.703125,10.703125,0.2040016477659492,78.61999528855085,14.36434555053711,274.6643524169922,1.226773738861084,96887.90625,3.0,93.14,2.0,18.1,178.0,,8.1,88.9,Partially cloudy,2.0,9443.0
2016-04-26 05:00:00+00:00,8825.0,1645.0,3.7805468749999975,5.475078125000001,7.092695312500005,2.703125,10.703125,0.2040405721601246,283.953125,73.66781616210938,275.15998840332026,1.2264155149459839,96885.484375,3.9,88.16,2.1,10.9,209.0,,9.9,88.9,Partially cloudy,2.0,10470.0
